Device Type,GENEActiv,,,,,
2026-07-30 12:07:48:770,-0.3588,0.1393,-0.9149,412,0,27.8
2026-07-30 12:07:48:780,-0.4905,0.1431,-0.9031,412,0,27.8
2026-07-30 12:07:48:790,-0.4905,0.0935,-0.9149,412,0,27.8
2026-07-30 12:07:48:800,-0.444,0.1164,-0.907,396,0,27.8
2026-07-30 12:07:48:810,-0.4053,0.1317,-0.8596,396,0,27.8
2026-07-30 12:07:48:820,-0.3859,0.1431,-0.824,388,0,27.8
2026-07-30 12:07:48:830,-0.4208,0.1278,-0.8399,388,0,27.8
2026-07-30 12:07:48:840,-0.5409,0.1317,-0.828,388,0,27.8
2026-07-30 12:07:48:850,-0.6687,0.1126,-0.8557,388,0,27.8
2026-07-30 12:07:48:860,-0.723,0.124,-0.8754,388,0,27.8
2026-07-30 12:07:48:870,-0.723,0.1202,-0.8912,388,0,27.8
2026-07-30 12:07:48:880,-0.6765,0.1699,-0.8399,388,0,27.8
2026-07-30 12:07:48:890,-0.5912,0.1737,-0.8082,388,0,27.8
2026-07-30 12:07:48:900,-0.5215,0.1852,-0.8082,388,0,27.8
2026-07-30 12:07:48:910,-0.537,0.1775,-0.8003,388,0,27.8
2026-07-30 12:07:48:920,-0.5564,0.1699,-0.8201,388,0,27.8
2026-07-30 12:07:48:930,-0.6106,0.1546,-0.8201,384,0,27.8
2026-07-30 12:07:48:940,-0.6881,0.1508,-0.8043,384,0,27.8
2026-07-30 12:07:48:950,-0.812,0.1431,-0.8359,380,0,27.8
2026-07-30 12:07:48:960,-0.8275,0.1546,-0.8438,380,0,27.8
2026-07-30 12:07:48:970,-0.6803,0.1852,-0.8359,380,0,27.8
2026-07-30 12:07:48:980,-0.5874,0.1928,-0.8161,380,0,27.8
2026-07-30 12:07:48:990,-0.5641,0.1928,-0.8082,380,0,27.8
2026-07-30 12:07:49:000,-0.5603,0.1852,-0.8399,380,0,27.8
2026-07-30 12:07:49:010,-0.5176,0.147,-0.8438,392,0,27.8
2026-07-30 12:07:49:020,-0.4673,0.1546,-0.832,392,0,27.8
2026-07-30 12:07:49:030,-0.4053,0.1546,-0.832,408,0,27.8
2026-07-30 12:07:49:040,-0.4208,0.1508,-0.7964,408,0,27.8
2026-07-30 12:07:49:050,-0.3976,0.1622,-0.8201,408,0,27.8
2026-07-30 12:07:49:060,-0.2697,0.1737,-0.8675,420,0,27.8
2026-07-30 12:07:49:070,-0.1806,0.1775,-0.8675,420,0,27.8
2026-07-30 12:07:49:080,-0.0722,0.1813,-0.8952,420,0,27.8
2026-07-30 12:07:49:090,-0.0063,0.1661,-0.8952,428,0,27.8
2026-07-30 12:07:49:100,0.0053,0.1546,-0.8873,428,0,27.8
2026-07-30 12:07:49:110,0.0285,0.124,-0.8991,420,0,27.8
2026-07-30 12:07:49:120,0.0131,0.1355,-0.8873,420,0,27.8
2026-07-30 12:07:49:130,0.0324,0.147,-0.8873,420,0,27.8
2026-07-30 12:07:49:140,0.0402,0.1508,-0.9229,416,0,27.8
2026-07-30 12:07:49:150,-0.0605,0.1508,-0.9229,416,0,27.8
2026-07-30 12:07:49:160,-0.1613,0.1355,-0.9545,416,0,27.8
2026-07-30 12:07:49:170,-0.2504,0.124,-0.9821,416,0,27.8
2026-07-30 12:07:49:180,-0.2504,0.124,-0.9782,416,0,27.8
2026-07-30 12:07:49:190,-0.2077,0.1508,-0.9466,424,0,27.8
2026-07-30 12:07:49:200,-0.0799,0.1584,-0.9347,424,0,27.8
2026-07-30 12:07:49:210,-0.0257,0.147,-0.9031,424,0,27.8
2026-07-30 12:07:49:220,-0.1187,0.1431,-0.8359,424,0,27.8
2026-07-30 12:07:49:230,-0.2968,0.1393,-0.8675,424,0,27.8
2026-07-30 12:07:49:240,-0.4363,0.1278,-0.8912,424,0,27.8
2026-07-30 12:07:49:250,-0.5409,0.1278,-0.9308,412,0,27.8
2026-07-30 12:07:49:260,-0.6145,0.124,-0.9624,412,0,27.8
2026-07-30 12:07:49:270,-0.6416,0.1393,-0.9466,396,0,27.8
2026-07-30 12:07:49:280,-0.63,0.1431,-0.9466,396,0,27.8
2026-07-30 12:07:49:290,-0.5835,0.147,-0.911,396,0,27.8
2026-07-30 12:07:49:300,-0.5409,0.1584,-0.8991,388,0,27.8
2026-07-30 12:07:49:310,-0.4673,0.1737,-0.9229,388,0,27.8
2026-07-30 12:07:49:320,-0.3666,0.1546,-0.8833,388,0,27.8
2026-07-30 12:07:49:330,-0.2271,0.1622,-0.8438,392,0,27.8
2026-07-30 12:07:49:340,-0.1535,0.1622,-0.8122,392,0,27.8
2026-07-30 12:07:49:350,-0.1845,0.1661,-0.8161,404,0,27.8
2026-07-30 12:07:49:360,-0.3085,0.1355,-0.828,404,0,27.8
2026-07-30 12:07:49:370,-0.4402,0.1317,-0.8596,404,0,27.8
2026-07-30 12:07:49:380,-0.537,0.124,-0.8873,408,0,27.8
2026-07-30 12:07:49:390,-0.6184,0.1317,-0.8952,408,0,27.8
2026-07-30 12:07:49:400,-0.6532,0.1508,-0.907,396,0,27.8
2026-07-30 12:07:49:410,-0.6571,0.1355,-0.9031,396,0,27.8
2026-07-30 12:07:49:420,-0.5951,0.147,-0.8794,396,0,27.8
2026-07-30 12:07:49:430,-0.5603,0.147,-0.8596,388,0,27.8
2026-07-30 12:07:49:440,-0.4983,0.1661,-0.8478,388,0,27.8
2026-07-30 12:07:49:450,-0.4479,0.1699,-0.832,388,0,27.8
2026-07-30 12:07:49:460,-0.4402,0.1737,-0.8399,388,0,27.8
2026-07-30 12:07:49:470,-0.444,0.1661,-0.8359,388,0,27.8
2026-07-30 12:07:49:480,-0.4324,0.1546,-0.8359,392,0,27.8
2026-07-30 12:07:49:490,-0.4402,0.1622,-0.824,392,0,27.8
2026-07-30 12:07:49:500,-0.4595,0.1355,-0.8478,392,0,27.8
2026-07-30 12:07:49:510,-0.4944,0.1546,-0.8359,396,0,27.8
2026-07-30 12:07:49:520,-0.5021,0.1546,-0.8557,396,0,27.8
2026-07-30 12:07:49:530,-0.4983,0.1622,-0.8754,396,0,27.8
2026-07-30 12:07:49:540,-0.4828,0.1546,-0.8359,404,0,27.8
2026-07-30 12:07:49:550,-0.4944,0.1584,-0.8636,404,0,27.8
2026-07-30 12:07:49:560,-0.4867,0.1622,-0.8478,396,0,27.8
2026-07-30 12:07:49:570,-0.475,0.1584,-0.8438,396,0,27.8
2026-07-30 12:07:49:580,-0.4557,0.147,-0.824,396,0,27.8
2026-07-30 12:07:49:590,-0.4518,0.1393,-0.832,388,0,27.8
2026-07-30 12:07:49:600,-0.4983,0.1546,-0.8478,388,0,27.8
2026-07-30 12:07:49:610,-0.5293,0.1546,-0.8517,388,0,27.8
2026-07-30 12:07:49:620,-0.5951,0.1584,-0.8517,384,0,27.8
2026-07-30 12:07:49:630,-0.63,0.1508,-0.8517,384,0,27.8
2026-07-30 12:07:49:640,-0.6842,0.1546,-0.8517,384,0,27.8
2026-07-30 12:07:49:650,-0.6765,0.1508,-0.8636,384,0,27.8
2026-07-30 12:07:49:660,-0.6455,0.1546,-0.8596,384,0,27.8
2026-07-30 12:07:49:670,-0.6106,0.1584,-0.8478,396,0,27.8
2026-07-30 12:07:49:680,-0.5021,0.1775,-0.8399,396,0,27.8
2026-07-30 12:07:49:690,-0.4324,0.1928,-0.8359,396,0,27.8
2026-07-30 12:07:49:700,-0.4285,0.1699,-0.8122,408,0,27.8
2026-07-30 12:07:49:710,-0.4789,0.147,-0.824,408,0,27.8
2026-07-30 12:07:49:720,-0.5448,0.1393,-0.828,404,0,27.8
2026-07-30 12:07:49:730,-0.5641,0.1546,-0.8517,404,0,27.8
2026-07-30 12:07:49:740,-0.5603,0.1355,-0.8715,404,0,27.8
2026-07-30 12:07:49:750,-0.5254,0.1622,-0.8754,396,0,27.8
2026-07-30 12:07:49:760,-0.4518,0.1661,-0.8873,396,0,27.8
2026-07-30 12:07:49:770,-0.3356,0.1661,-0.8754,396,0,27.8
2026-07-30 12:07:49:780,-0.2387,0.1584,-0.8636,396,0,27.8
2026-07-30 12:07:49:790,-0.1729,0.1584,-0.8596,396,0,27.8
2026-07-30 12:07:49:800,-0.1032,0.1699,-0.8557,408,0,27.8
2026-07-30 12:07:49:810,-0.0993,0.1546,-0.8754,408,0,27.8
2026-07-30 12:07:49:820,-0.1303,0.1508,-0.8952,408,0,27.8
2026-07-30 12:07:49:830,-0.2232,0.147,-0.9308,420,0,27.8
2026-07-30 12:07:49:840,-0.2968,0.1393,-0.9149,420,0,27.8
2026-07-30 12:07:49:850,-0.3821,0.1546,-0.9466,424,0,27.8
2026-07-30 12:07:49:860,-0.4402,0.1699,-0.9624,424,0,27.8
2026-07-30 12:07:49:870,-0.4324,0.1508,-0.9624,424,0,27.8
2026-07-30 12:07:49:880,-0.3898,0.147,-0.9624,420,0,27.8
2026-07-30 12:07:49:890,-0.293,0.1508,-0.9505,420,0,27.8
2026-07-30 12:07:49:900,-0.2077,0.1508,-0.9229,420,0,27.8
2026-07-30 12:07:49:910,-0.1496,0.147,-0.9229,416,0,27.8
2026-07-30 12:07:49:920,-0.1109,0.1584,-0.911,416,0,27.8
2026-07-30 12:07:49:930,-0.0644,0.147,-0.9149,416,0,27.8
2026-07-30 12:07:49:940,-0.0024,0.147,-0.9149,416,0,27.8
2026-07-30 12:07:49:950,0.0053,0.1661,-0.907,416,0,27.8
2026-07-30 12:07:49:960,-0.0567,0.1622,-0.9149,420,0,27.8
2026-07-30 12:07:49:970,-0.169,0.1737,-0.9149,420,0,27.8
2026-07-30 12:07:49:980,-0.2232,0.1546,-0.9347,420,0,27.8
2026-07-30 12:07:49:990,-0.262,0.1355,-0.9782,424,0,27.8
2026-07-30 12:07:50:000,-0.2697,0.1508,-0.9624,424,0,27.8
2026-07-30 12:07:50:010,-0.3085,0.1661,-0.9584,424,0,27.8
2026-07-30 12:07:50:020,-0.3123,0.1546,-0.9505,424,0,27.8
2026-07-30 12:07:50:030,-0.2659,0.1661,-0.9505,424,0,27.8
2026-07-30 12:07:50:040,-0.1961,0.1622,-0.9308,416,0,27.8
2026-07-30 12:07:50:050,-0.1923,0.1584,-0.8912,416,0,27.8
2026-07-30 12:07:50:060,-0.2504,0.1508,-0.8675,416,0,27.8
2026-07-30 12:07:50:070,-0.3743,0.1393,-0.8873,404,0,27.8
2026-07-30 12:07:50:080,-0.4518,0.1355,-0.8952,404,0,27.8
2026-07-30 12:07:50:090,-0.5176,0.1393,-0.8912,392,0,27.8
2026-07-30 12:07:50:100,-0.5486,0.1584,-0.9031,392,0,27.8
2026-07-30 12:07:50:110,-0.5603,0.1661,-0.9229,392,0,27.8
2026-07-30 12:07:50:120,-0.5564,0.1699,-0.9229,396,0,27.8
2026-07-30 12:07:50:130,-0.5293,0.1852,-0.8991,396,0,27.8
2026-07-30 12:07:50:140,-0.5176,0.1584,-0.8833,396,0,27.8
2026-07-30 12:07:50:150,-0.4634,0.1431,-0.8833,408,0,27.8
2026-07-30 12:07:50:160,-0.4402,0.1508,-0.8517,408,0,27.8
2026-07-30 12:07:50:170,-0.444,0.1508,-0.8557,408,0,27.8
2026-07-30 12:07:50:180,-0.444,0.1737,-0.8596,408,0,27.8
2026-07-30 12:07:50:190,-0.4595,0.1699,-0.8675,408,0,27.8
2026-07-30 12:07:50:200,-0.4595,0.1699,-0.8754,404,0,27.8
2026-07-30 12:07:50:210,-0.4634,0.1622,-0.8794,404,0,27.8
2026-07-30 12:07:50:220,-0.4789,0.1661,-0.8754,404,0,27.8
2026-07-30 12:07:50:230,-0.4518,0.1699,-0.8912,392,0,27.8
2026-07-30 12:07:50:240,-0.4208,0.1546,-0.8912,392,0,27.8
2026-07-30 12:07:50:250,-0.4285,0.1584,-0.8596,388,0,27.8
2026-07-30 12:07:50:260,-0.4208,0.1546,-0.8596,388,0,27.8
2026-07-30 12:07:50:270,-0.4479,0.1431,-0.8754,388,0,27.8
2026-07-30 12:07:50:280,-0.475,0.1584,-0.8794,396,0,27.8
2026-07-30 12:07:50:290,-0.4983,0.1431,-0.8952,396,0,27.8
2026-07-30 12:07:50:300,-0.4983,0.1622,-0.8873,408,0,27.8
2026-07-30 12:07:50:310,-0.4712,0.1508,-0.9189,408,0,27.8
2026-07-30 12:07:50:320,-0.4557,0.1661,-0.8952,408,0,27.8
2026-07-30 12:07:50:330,-0.4363,0.1508,-0.8952,412,0,27.8
2026-07-30 12:07:50:340,-0.4208,0.1508,-0.8833,412,0,27.8
2026-07-30 12:07:50:350,-0.4363,0.1393,-0.8952,412,0,27.8
2026-07-30 12:07:50:360,-0.4169,0.1584,-0.8794,408,0,27.8
2026-07-30 12:07:50:370,-0.3782,0.1622,-0.8991,408,0,27.8
2026-07-30 12:07:50:380,-0.3356,0.1699,-0.907,404,0,27.8
2026-07-30 12:07:50:390,-0.3317,0.1661,-0.8991,404,0,27.8
2026-07-30 12:07:50:400,-0.3433,0.1775,-0.9229,404,0,27.8
2026-07-30 12:07:50:410,-0.3356,0.1737,-0.9149,404,0,27.8
2026-07-30 12:07:50:420,-0.3046,0.1584,-0.9031,404,0,27.8
2026-07-30 12:07:50:430,-0.2581,0.1546,-0.9189,404,0,27.8
2026-07-30 12:07:50:440,-0.2387,0.1546,-0.907,412,0,27.8
2026-07-30 12:07:50:450,-0.2155,0.1584,-0.911,412,0,27.8
2026-07-30 12:07:50:460,-0.1535,0.1584,-0.911,424,0,27.8
2026-07-30 12:07:50:470,-0.1806,0.1775,-0.907,424,0,27.8
2026-07-30 12:07:50:480,-0.2039,0.1584,-0.9347,424,0,27.8
2026-07-30 12:07:50:490,-0.2349,0.1622,-0.9229,428,0,27.8
2026-07-30 12:07:50:500,-0.2659,0.1508,-0.9426,428,0,27.8
2026-07-30 12:07:50:510,-0.2504,0.1661,-0.9387,428,0,27.8
2026-07-30 12:07:50:520,-0.2659,0.1661,-0.9466,424,0,27.8
2026-07-30 12:07:50:530,-0.2465,0.1546,-0.9505,424,0,27.8
2026-07-30 12:07:50:540,-0.2465,0.1546,-0.9466,416,0,27.8
2026-07-30 12:07:50:550,-0.2155,0.1584,-0.9347,416,0,27.8
2026-07-30 12:07:50:560,-0.1574,0.1661,-0.9426,416,0,27.8
2026-07-30 12:07:50:570,-0.1419,0.189,-0.9347,416,0,27.8
2026-07-30 12:07:50:580,-0.1923,0.1661,-0.9387,416,0,27.8
2026-07-30 12:07:50:590,-0.231,0.1699,-0.9505,416,0,27.8
2026-07-30 12:07:50:600,-0.2349,0.1584,-0.9545,420,0,27.8
2026-07-30 12:07:50:610,-0.2387,0.1584,-0.9505,420,0,27.8
2026-07-30 12:07:50:620,-0.2426,0.1813,-0.9387,428,0,27.8
2026-07-30 12:07:50:630,-0.2155,0.1737,-0.9189,428,0,27.8
2026-07-30 12:07:50:640,-0.1264,0.1622,-0.9268,428,0,27.8
2026-07-30 12:07:50:650,-0.1303,0.1622,-0.907,428,0,27.8
2026-07-30 12:07:50:660,-0.1884,0.147,-0.8991,428,0,27.8
2026-07-30 12:07:50:670,-0.2813,0.1317,-0.9189,428,0,27.8
2026-07-30 12:07:50:680,-0.3549,0.1317,-0.9347,416,0,27.8
2026-07-30 12:07:50:690,-0.4053,0.1202,-0.9466,416,0,27.8
2026-07-30 12:07:50:700,-0.444,0.1431,-0.9545,404,0,27.8
2026-07-30 12:07:50:710,-0.3782,0.1546,-0.9308,404,0,27.8
2026-07-30 12:07:50:720,-0.2891,0.1661,-0.9229,404,0,27.8
2026-07-30 12:07:50:730,-0.3046,0.1661,-0.8833,396,0,27.8
2026-07-30 12:07:50:740,-0.3588,0.1661,-0.8912,396,0,27.8
2026-07-30 12:07:50:750,-0.3976,0.147,-0.8794,404,0,27.8
2026-07-30 12:07:50:760,-0.4363,0.1355,-0.8912,404,0,27.8
2026-07-30 12:07:50:770,-0.4634,0.1584,-0.8991,404,0,27.8
2026-07-30 12:07:50:780,-0.4867,0.1737,-0.8991,412,0,27.8
2026-07-30 12:07:50:790,-0.4828,0.1737,-0.8952,412,0,27.8
2026-07-30 12:07:50:800,-0.4634,0.1699,-0.8952,412,0,27.8
2026-07-30 12:07:50:810,-0.4247,0.1661,-0.9031,412,0,27.8
2026-07-30 12:07:50:820,-0.3937,0.1584,-0.8754,412,0,27.8
2026-07-30 12:07:50:830,-0.4014,0.1699,-0.8557,404,0,27.8
2026-07-30 12:07:50:840,-0.4247,0.1622,-0.8557,404,0,27.8
2026-07-30 12:07:50:850,-0.4402,0.1699,-0.8754,404,0,27.8
2026-07-30 12:07:50:860,-0.4518,0.1661,-0.8754,392,0,27.8
2026-07-30 12:07:50:870,-0.4673,0.1622,-0.8833,392,0,27.8
2026-07-30 12:07:50:880,-0.4131,0.1622,-0.8794,392,0,27.8
2026-07-30 12:07:50:890,-0.3782,0.1622,-0.8675,392,0,27.8
2026-07-30 12:07:50:900,-0.4402,0.1546,-0.8517,392,0,27.8
2026-07-30 12:07:50:910,-0.4595,0.1584,-0.8636,404,0,27.8
2026-07-30 12:07:50:920,-0.4944,0.1431,-0.8715,404,0,27.8
2026-07-30 12:07:50:930,-0.5254,0.1584,-0.8636,404,0,27.8
2026-07-30 12:07:50:940,-0.5215,0.1508,-0.8596,408,0,27.8
2026-07-30 12:07:50:950,-0.5215,0.1699,-0.8557,408,0,27.8
2026-07-30 12:07:50:960,-0.4983,0.1775,-0.8636,408,0,27.8
2026-07-30 12:07:50:970,-0.4634,0.1622,-0.8517,408,0,27.8
2026-07-30 12:07:50:980,-0.4363,0.1775,-0.8636,408,0,27.8
2026-07-30 12:07:50:990,-0.4324,0.1813,-0.8399,396,0,27.8
2026-07-30 12:07:51:000,-0.4789,0.1699,-0.8517,396,0,27.8
2026-07-30 12:07:51:010,-0.4712,0.1584,-0.8557,392,0,27.8
2026-07-30 12:07:51:020,-0.4712,0.1546,-0.8636,392,0,27.8
2026-07-30 12:07:51:030,-0.475,0.1584,-0.8557,392,0,27.8
2026-07-30 12:07:51:040,-0.4595,0.1661,-0.832,392,0,27.8
2026-07-30 12:07:51:050,-0.4634,0.1661,-0.8438,392,0,27.8
2026-07-30 12:07:51:060,-0.4634,0.1584,-0.8557,392,0,27.8
2026-07-30 12:07:51:070,-0.4518,0.1737,-0.8675,404,0,27.8
2026-07-30 12:07:51:080,-0.4673,0.1699,-0.8675,404,0,27.8
2026-07-30 12:07:51:090,-0.4867,0.1622,-0.8596,408,0,27.8
2026-07-30 12:07:51:100,-0.4712,0.1622,-0.8517,408,0,27.8
2026-07-30 12:07:51:110,-0.4634,0.1508,-0.8438,408,0,27.8
2026-07-30 12:07:51:120,-0.4557,0.1622,-0.8557,408,0,27.8
2026-07-30 12:07:51:130,-0.4673,0.1622,-0.8438,408,0,27.8
2026-07-30 12:07:51:140,-0.4557,0.1622,-0.8596,408,0,27.8
2026-07-30 12:07:51:150,-0.444,0.1661,-0.8557,396,0,27.8
2026-07-30 12:07:51:160,-0.4712,0.1661,-0.8596,396,0,27.8
2026-07-30 12:07:51:170,-0.4828,0.1508,-0.8596,392,0,27.8
2026-07-30 12:07:51:180,-0.4673,0.1775,-0.8754,392,0,27.8
2026-07-30 12:07:51:190,-0.4634,0.1737,-0.8438,392,0,27.8
2026-07-30 12:07:51:200,-0.475,0.1622,-0.8478,392,0,27.8
2026-07-30 12:07:51:210,-0.4673,0.1699,-0.8596,392,0,27.8
2026-07-30 12:07:51:220,-0.4595,0.1737,-0.8359,392,0,27.8
2026-07-30 12:07:51:230,-0.444,0.1775,-0.8478,404,0,27.8
2026-07-30 12:07:51:240,-0.4479,0.1699,-0.8399,404,0,27.8
2026-07-30 12:07:51:250,-0.4595,0.1661,-0.8636,408,0,27.8
2026-07-30 12:07:51:260,-0.4673,0.147,-0.8596,408,0,27.8
2026-07-30 12:07:51:270,-0.4712,0.147,-0.8596,408,0,27.8
2026-07-30 12:07:51:280,-0.4828,0.1431,-0.8596,408,0,27.8
2026-07-30 12:07:51:290,-0.4905,0.147,-0.8675,408,0,27.8
2026-07-30 12:07:51:300,-0.4944,0.1317,-0.8715,396,0,27.8
2026-07-30 12:07:51:310,-0.4867,0.1737,-0.8952,396,0,27.8
2026-07-30 12:07:51:320,-0.4789,0.1737,-0.8636,396,0,27.8
2026-07-30 12:07:51:330,-0.4983,0.1584,-0.8754,392,0,27.8
2026-07-30 12:07:51:340,-0.4944,0.1546,-0.8873,392,0,27.8
2026-07-30 12:07:51:350,-0.4905,0.1546,-0.9031,392,0,27.8
2026-07-30 12:07:51:360,-0.4634,0.1622,-0.911,396,0,27.8
2026-07-30 12:07:51:370,-0.4014,0.1737,-0.8794,396,0,27.8
2026-07-30 12:07:51:380,-0.3743,0.189,-0.8833,408,0,27.8
2026-07-30 12:07:51:390,-0.3472,0.1775,-0.8833,408,0,27.8
2026-07-30 12:07:51:400,-0.3511,0.147,-0.8912,408,0,27.8
2026-07-30 12:07:51:410,-0.3278,0.1508,-0.9031,416,0,27.8
2026-07-30 12:07:51:420,-0.3162,0.1508,-0.9189,416,0,27.8
2026-07-30 12:07:51:430,-0.2891,0.1584,-0.8794,416,0,27.8
2026-07-30 12:07:51:440,-0.2581,0.1431,-0.911,416,0,27.8
2026-07-30 12:07:51:450,-0.2504,0.1393,-0.911,416,0,27.8
2026-07-30 12:07:51:460,-0.231,0.147,-0.9387,412,0,27.8
2026-07-30 12:07:51:470,-0.2232,0.1699,-0.9189,412,0,27.8
2026-07-30 12:07:51:480,-0.2387,0.1622,-0.9347,412,0,27.8
2026-07-30 12:07:51:490,-0.2813,0.1546,-0.9426,408,0,27.8
2026-07-30 12:07:51:500,-0.3123,0.1584,-0.9189,408,0,27.8
2026-07-30 12:07:51:510,-0.3395,0.1393,-0.9347,408,0,27.8
2026-07-30 12:07:51:520,-0.3201,0.1508,-0.9347,408,0,27.8
2026-07-30 12:07:51:530,-0.3046,0.1622,-0.9308,408,0,27.8
2026-07-30 12:07:51:540,-0.2968,0.1584,-0.9466,416,0,27.8
2026-07-30 12:07:51:550,-0.3046,0.1775,-0.9387,416,0,27.8
2026-07-30 12:07:51:560,-0.2968,0.1737,-0.9426,416,0,27.8
2026-07-30 12:07:51:570,-0.3317,0.1622,-0.9466,424,0,27.8
2026-07-30 12:07:51:580,-0.3356,0.1661,-0.9387,424,0,27.8
2026-07-30 12:07:51:590,-0.324,0.1584,-0.9466,424,0,27.8
2026-07-30 12:07:51:600,-0.2968,0.1622,-0.9347,428,0,27.8
2026-07-30 12:07:51:610,-0.2659,0.1699,-0.9466,428,0,27.8
2026-07-30 12:07:51:620,-0.231,0.1546,-0.9308,420,0,27.8
2026-07-30 12:07:51:630,-0.2194,0.1584,-0.9426,420,0,27.8
2026-07-30 12:07:51:640,-0.2194,0.1393,-0.9229,420,0,27.8
2026-07-30 12:07:51:650,-0.2504,0.1584,-0.9308,416,0,27.8
2026-07-30 12:07:51:660,-0.3201,0.147,-0.9703,416,0,27.8
2026-07-30 12:07:51:670,-0.3201,0.147,-0.9624,416,0,27.8
2026-07-30 12:07:51:680,-0.2697,0.1584,-0.9545,420,0,27.8
2026-07-30 12:07:51:690,-0.2,0.1661,-0.9545,420,0,27.8
2026-07-30 12:07:51:700,-0.1109,0.1737,-0.9189,428,0,27.8
2026-07-30 12:07:51:710,-0.0605,0.1852,-0.911,428,0,27.8
2026-07-30 12:07:51:720,-0.0218,0.1852,-0.8991,428,0,27.8
2026-07-30 12:07:51:730,-0.0102,0.1775,-0.9149,432,0,27.8
2026-07-30 12:07:51:740,-0.0451,0.1661,-0.9426,432,0,27.8
2026-07-30 12:07:51:750,-0.0954,0.1622,-0.9268,428,0,27.8
2026-07-30 12:07:51:760,-0.107,0.1775,-0.9505,428,0,27.8
2026-07-30 12:07:51:770,-0.1341,0.1775,-0.9782,428,0,27.8
2026-07-30 12:07:51:780,-0.0838,0.1775,-0.9466,420,0,27.8
2026-07-30 12:07:51:790,-0.0489,0.189,-0.9308,420,0,27.8
2026-07-30 12:07:51:800,-0.0141,0.1737,-0.9387,420,0,27.8
2026-07-30 12:07:51:810,0.0131,0.1622,-0.9584,412,0,27.8
2026-07-30 12:07:51:820,0.044,0.1813,-0.9624,412,0,27.8
2026-07-30 12:07:51:830,0.0518,0.1775,-0.9466,412,0,27.8
2026-07-30 12:07:51:840,0.0557,0.189,-0.9821,412,0,27.8
2026-07-30 12:07:51:850,0.0479,0.2043,-0.9545,412,0,27.8
2026-07-30 12:07:51:860,0.0634,0.1966,-0.9663,420,0,27.8
2026-07-30 12:07:51:870,0.0402,0.1699,-0.9703,420,0,27.8
2026-07-30 12:07:51:880,-0.0024,0.1775,-0.9742,420,0,27.8
2026-07-30 12:07:51:890,-0.0412,0.189,-0.994,424,0,27.8
2026-07-30 12:07:51:900,-0.0915,0.1966,-0.9979,424,0,27.8
2026-07-30 12:07:51:910,-0.1109,0.1737,-1.0138,424,0,27.8
2026-07-30 12:07:51:920,-0.0915,0.1661,-1.0098,424,0,27.8
2026-07-30 12:07:51:930,-0.0567,0.1928,-0.9861,424,0,27.8
2026-07-30 12:07:51:940,-0.0257,0.2004,-0.9703,420,0,27.8
2026-07-30 12:07:51:950,-0.0334,0.2043,-0.9742,420,0,27.8
2026-07-30 12:07:51:960,-0.0683,0.2004,-0.9584,420,0,27.8
2026-07-30 12:07:51:970,-0.0722,0.1852,-0.9624,412,0,27.8
2026-07-30 12:07:51:980,-0.0838,0.1928,-0.9466,412,0,27.8
2026-07-30 12:07:51:990,-0.0915,0.1737,-0.9584,416,0,27.8
2026-07-30 12:07:52:000,-0.1225,0.189,-0.9545,416,0,27.8
2026-07-30 12:07:52:010,-0.1458,0.1737,-0.9663,416,0,27.8
2026-07-30 12:07:52:020,-0.1303,0.1775,-0.9663,424,0,27.8
2026-07-30 12:07:52:030,-0.1419,0.1737,-0.9782,424,0,27.8
2026-07-30 12:07:52:040,-0.1187,0.189,-0.9821,424,0,27.8
2026-07-30 12:07:52:050,-0.1109,0.1966,-0.9663,432,0,27.8
2026-07-30 12:07:52:060,-0.0954,0.1966,-0.9624,432,0,27.8
2026-07-30 12:07:52:070,-0.0954,0.2081,-0.9308,428,0,27.8
2026-07-30 12:07:52:080,-0.1032,0.1852,-0.9149,428,0,27.8
2026-07-30 12:07:52:090,-0.0993,0.1737,-0.9308,428,0,27.8
2026-07-30 12:07:52:100,-0.1109,0.1584,-0.9466,420,0,27.8
2026-07-30 12:07:52:110,-0.107,0.1813,-0.9782,420,0,27.8
2026-07-30 12:07:52:120,-0.0993,0.1813,-0.9742,420,0,27.8
2026-07-30 12:07:52:130,-0.0915,0.1813,-0.99,416,0,27.8
2026-07-30 12:07:52:140,-0.107,0.1813,-0.99,416,0,27.8
2026-07-30 12:07:52:150,-0.1341,0.1966,-0.9782,420,0,27.8
2026-07-30 12:07:52:160,-0.1148,0.1699,-0.9584,420,0,27.8
2026-07-30 12:07:52:170,-0.0993,0.1775,-0.9268,420,0,27.8
2026-07-30 12:07:52:180,-0.1109,0.1622,-0.9426,428,0,27.8
2026-07-30 12:07:52:190,-0.1109,0.1661,-0.9387,428,0,27.8
2026-07-30 12:07:52:200,-0.0838,0.1508,-0.9308,432,0,27.8
2026-07-30 12:07:52:210,-0.0993,0.1661,-0.9663,432,0,27.8
2026-07-30 12:07:52:220,-0.0915,0.1622,-0.9742,432,0,27.8
2026-07-30 12:07:52:230,-0.0722,0.1737,-0.9742,428,0,27.8
2026-07-30 12:07:52:240,-0.0683,0.1966,-0.9782,428,0,27.8
2026-07-30 12:07:52:250,-0.0993,0.1622,-0.9742,428,0,27.8
2026-07-30 12:07:52:260,-0.1032,0.1775,-0.9466,420,0,27.8
2026-07-30 12:07:52:270,-0.0954,0.1622,-0.9545,420,0,27.8
2026-07-30 12:07:52:280,-0.0799,0.1546,-0.9584,416,0,27.8
